url,sku_id,价格,品牌,商品名,厂家,通用名,规格,批准文号,剂型
https://item.jd.com/5999985.html,5999985,435,普乐可复,普乐可复他克莫司胶囊,Astellas Ireland Co Ltd./分包装安斯泰来制药（中国）有限公司,他克莫司胶囊,0.5mg*50粒/盒,国药准字J20150101（H20150195）,胶囊剂
https://item.jd.com/100007884543.html,1.00008E+11,670,普乐可复,普乐可复他克莫司胶囊,Astellas Ireland Co.， Ltd./分包装安斯泰来制药（中国）有限公司,他克莫司胶囊,1mg*50粒,国药准字J20150102（H20150197）,胶囊剂
https://item.jd.com/100022633102.html,1.00023E+11,13,葵花,葵花舒筋丸,葵花药业集团（佳木斯）有限公司,舒筋丸,3g*10丸,国药准字Z23020994,丸剂
https://item.jd.com/100011397999.html,1.00011E+11,3,福元,福元丙酸氯倍他索乳膏,福元药业有限公司,丙酸氯倍他索乳膏,0.02% 10克/支,国药准字H34023860,乳膏剂
https://item.jd.com/4237748.html,4237748,112,辛喜,辛喜辛喜 鸦胆子油软胶囊/每粒装0.53g*12粒/板*3板/盒,江苏万高药业股份有限公司,鸦胆子油软胶囊,0.53g*12粒/板*3板/盒,国药准字Z20070062,胶囊剂
https://item.jd.com/4000983.html,4000983,130,多力姆,多力姆烯丙雌醇片,常州四药制药有限公司,烯丙雌醇片,5mg*20片,国药准字H20113293,片剂
https://item.jd.com/5663893.html,5663893,10.8,瓦格兰,瓦格兰石杉碱甲片,辰欣药业股份有限公司,石杉碱甲片,50μg*12片*2板,国药准字H20093133,片剂
https://item.jd.com/100011207167.html,1.00011E+11,17.6,中桂,中桂盐酸倍他司汀口服液,黑龙江中桂制药有限公司,盐酸倍他司汀口服液,10ml：20mg*15支,国药准字H23020091,口服液剂
https://item.jd.com/100020972170.html,1.00021E+11,15,仙琚,仙琚克林霉素磷酸酯阴道凝胶 ,浙江仙琚制药股份有限公司,克林霉素磷酸酯阴道凝胶,5g：0.1g*5g,国药准字H20080823,凝胶剂
https://item.jd.com/100011232791.html,1.00011E+11,10,安普洛,安普洛洛索洛芬钠片,卫材(辽宁)制药有限公司,洛索洛芬钠片,60mg*10片,国药准字H20041923,片剂
https://item.jd.com/5321332.html,5321332,22,云中,云中红金消结浓缩丸,云南楚雄云中制药有限责任公司,红金消结浓缩丸,60丸/瓶,国药准字Z20080315,丸剂
https://item.jd.com/4091729.html,4091729,45,精卫鸟,精卫鸟复方苯巴比妥溴化钠片,吉林省神经精神病医院制药厂,复方苯巴比妥溴化钠片,12片*2板*2小盒,国药准字H22025507,片剂
https://item.jd.com/5634244.html,5634244,22,圣华曦,圣华曦氟哌噻吨美利曲辛片,重庆圣华曦药业股份有限公司,氟哌噻吨美利曲辛片,10片*2板/盒,国药准字H20153122,片剂
https://item.jd.com/100007065179.html,1.00007E+11,16,圣泰,圣泰小儿热速清颗粒,哈尔滨圣泰生物制药有限公司,小儿热速清颗粒,2g*12袋,国药准字Z10980101,颗粒剂
https://item.jd.com/100012308460.html,1.00012E+11,8,奥吉娜（ORIGINAL）,奥吉娜阿司匹林肠溶片,沈阳奥吉娜药业有限公司,阿司匹林肠溶片,100mg*24片*2板,国药准字H20065051,片剂
https://item.jd.com/100015691336.html,1.00016E+11,,奥吉娜（ORIGINAL）,奥吉娜阿司匹林肠溶片,沈阳奥吉娜药业有限公司,阿司匹林肠溶片,100mg*24片,国药准字H20065051,片剂
https://item.jd.com/100011511484.html,1.00012E+11,33.21,幸福科达琳,幸福科达琳科达琳复方氨酚肾素片,幸福医药有限公司,复方氨酚肾素片,18片,HC20140023,片剂
https://item.jd.com/8052306.html,8052306,26.8,幸福科达琳,幸福科达琳复方氨酚肾素片,幸福医药有限公司,复方氨酚肾素片,12片,HC20140022,片剂
https://item.jd.com/4317792.html,4317792,7.6,浦列安,浦列安浦列安 非那雄胺片 5mg10片,上海现代制药股份有限公司,非那雄胺片,5mg*10片,国药准字H20050550,片剂
https://item.jd.com/4885239.html,4885239,10.8,银涛,银涛前列舒乐胶囊,江西银涛药业有限公司,前列舒乐胶囊,0.4g*12片*3板,国药准字Z20080032,胶囊剂
https://item.jd.com/5329214.html,5329214,13,中桂,中桂盐酸倍他司汀口服液,黑龙江中桂制药有限公司,盐酸倍他司汀口服液,10ml*9支,国药准字H23020091,口服液剂
https://item.jd.com/5720393.html,5720393,46,爱全乐,爱全乐异丙托溴铵气雾剂,Boehringer Ingelheim Pharma GmbH & Co.KG /分包装 上海勃林格殷格翰药业有限公司,异丙托溴铵吸入气雾剂,20μg*200揿*10ml/支,国药准字J20130135（H20130499）,其他
https://item.jd.com/100013122284.html,1.00013E+11,25.8,丽珠,丽珠抗病毒颗粒,四川光大制药有限公司,抗病毒颗粒,9g*10袋,国药准字Z20070007,颗粒剂
https://item.jd.com/3121065.html,3121065,19.8,同仁堂（TRT）,同仁堂小儿咽扁颗粒,北京同仁堂科技发展股份有限公司制药厂,小儿咽扁颗粒,8g*10袋,国药准字Z11020579,颗粒剂
https://item.jd.com/100006963423.html,1.00007E+11,50.7,同仁堂（TRT）,同仁堂小儿解表颗粒,北京同仁堂科技发展股份有限公司制药厂,小儿解表颗粒,8g*10袋,国药准字Z11020577,颗粒剂
https://item.jd.com/100034312835.html,1.00034E+11,68,999,999七参连湿膏,云南蓝绿康药业有限公司,七参连湿疹膏,10g,国药准字B20020421,软膏剂
https://item.jd.com/100020379408.html,1.0002E+11,8.5,独一味,独一味参芪五味子胶囊,康县独一味生物制药有限公司,参芪五味子胶囊,0.25g*12粒/板*2板/盒,国药准字Z20050654,胶囊剂
https://item.jd.com/100013238858.html,1.00013E+11,26.8,羚锐,羚锐麝香壮骨膏,河南羚锐制药股份有限公司,麝香壮骨膏,7cm*10cm*5贴*2袋,国药准字Z20063568,贴膏剂
https://item.jd.com/100019183796.html,1.00019E+11,53,乐盼,乐盼氟哌噻吨美利曲辛片,海思科制药(眉山)有限公司,氟哌噻吨美利曲辛片,7s*4板,国药准字H20153014,片剂
https://item.jd.com/6283674.html,6283674,24,中狮,中狮血府逐瘀片,潍坊中狮制药有限公司,血府逐瘀片,0.4g*48片,国药准字Z20050827,片剂
https://item.jd.com/100015787665.html,1.00016E+11,12.9,金宝,金宝羚贝止咳糖浆,吉林金宝药业股份有限公司,羚贝止咳糖浆,100ml/瓶,国药准字Z22021987,其他
https://item.jd.com/100006608103.html,1.00007E+11,22.5,苏中,苏中清宣止咳颗粒,江苏苏中药业集团股份有限公司,清宣止咳颗粒,10g*5袋,国药准字Z19990066,颗粒剂
https://item.jd.com/100008377351.html,1.00008E+11,13,仙琚,仙琚醋酸甲羟孕酮片,浙江仙琚制药股份有限公司,醋酸甲羟孕酮片,2mg*100片,国药准字H33020715,片剂
https://item.jd.com/3150334.html,3150334,85,敖东,敖东养血饮口服液,吉林敖东集团力源制药股份有限公司,养血饮口服液,10毫升/支*10支/盒,国药准字Z22021226,其他
https://item.jd.com/100020493296.html,1.0002E+11,21,敖东,敖东脑心舒口服液,吉林敖东延边药业股份有限公司,脑心舒口服液,10ml*10支,国药准字Z22024348,合剂
https://item.jd.com/100012700258.html,1.00013E+11,37.8,华森,华森都梁软胶囊,重庆华森制药股份有限公司,都梁软胶囊,36粒,国药准字Z20055185,胶囊剂
https://item.jd.com/100011115024.html,1.00011E+11,25.6,佛慈,佛慈归脾丸（浓缩丸）,兰州佛慈制药股份有限公司,归脾丸（浓缩丸）,200丸。,国药准字Z62020822,丸剂
https://item.jd.com/100013238868.html,1.00013E+11,21.5,维康清畅,维康清畅银黄滴丸,浙江维康药业股份有限公司,银黄滴丸,0.7g*12袋,国药准字Z20050702,滴丸剂
https://item.jd.com/100030200024.html,1.0003E+11,12.4,天眩清,天眩清天麻素胶囊,昆药集团股份有限公司,天麻素胶囊,50mg*12粒*2板,国药准字H20013044,胶囊剂
https://item.jd.com/4369716.html,4369716,9,远达YD,远达YD远达YD 骨筋丸胶囊 0.3g*40粒,哈尔滨中药六厂有限公司,骨筋丸胶囊,0.3g*20粒*2板,国药准字Z23021422,胶囊剂
https://item.jd.com/5143541.html,5143541,21,正大,正大平消片,西安正大制药有限公司,平消片,每片重0.24g*80片,国药准字Z61020111,片剂
https://item.jd.com/6817427.html,6817427,218,帝益,帝益氟他胺片,江苏天士力帝益药业有限公司,氟他胺片,0.25g*50片/盒,国药准字H19990144,片剂
https://item.jd.com/100015345449.html,1.00015E+11,,德众,德众腰肾膏,国药集团德众（佛山）药业有限公司,腰肾膏,7cm*10cm*6贴,国药准字Z44021348,其他
https://item.jd.com/100011817036.html,1.00012E+11,30,小葵花,小葵花小儿肺热咳喘口服液,黑龙江葵花药业股份有限公司,小儿肺热咳喘口服液,10ml*6支,国药准字Z10950080,合剂
https://item.jd.com/4701802.html,4701802,50,恩威,恩威0.3g*60粒,四川恩威制药有限公司,六味地黄胶囊,0.3g*60粒,国药准字Z20053205,胶囊剂
https://item.jd.com/100022511506.html,1.00023E+11,24,莱亿芬,莱亿芬 醋氯芬酸分散片,河南诺美药业有限公司,醋氯芬酸分散片,0.1g*12片,国药准字H20050253,片剂
https://item.jd.com/2942884.html,2942884,25.8,希臣,希臣铁笛片,成都神鹤药业有限责任公司,铁笛片,24片,国药准字Z20010090,片剂
https://item.jd.com/100011547471.html,1.00012E+11,24.6,圣通洛,圣通洛硝苯地平缓释片（III）,国药集团广东环球制药有限公司,硝苯地平缓释片（III）,30mg*14片,国药准字H20133345,片剂
https://item.jd.com/100009186381.html,1.00009E+11,14,常吉,常吉常吉 盐酸羟甲唑啉喷雾剂,南京天朗制药有限公司,盐酸羟甲唑啉喷雾剂,10ml*1支/盒,国药准字H20093704,喷雾剂
https://item.jd.com/100038090189.html,1.00038E+11,2129,归真堂,归真堂熊胆粉,福建归真堂药业股份有限公司,熊胆粉,0.25g*10瓶*3盒,国药准字Z10980024,其他
https://item.jd.com/100030693480.html,1.00031E+11,938,归真堂,归真堂熊胆粉,福建归真堂药业股份有限公司,熊胆粉,0.25g*10瓶,国药准字Z10980024,散剂
https://item.jd.com/100038549351.html,1.00039E+11,1609,归真堂,归真堂熊胆粉,福建归真堂药业股份有限公司,熊胆粉,0.25g*10瓶*2,国药准字Z10980024,其他
https://item.jd.com/100038090203.html,1.00038E+11,3948,归真堂,归真堂熊胆粉,福建归真堂药业股份有限公司,熊胆粉,0.25g*10瓶*6盒,国药准字Z10980024,其他
https://item.jd.com/100019981387.html,1.0002E+11,52,同仁堂（TRT）,同仁堂补中益气丸,北京同仁堂科技发展股份有限公司制药厂,补中益气丸（水丸）,6g*18袋,国药准字Z11020244,丸剂
https://item.jd.com/3957749.html,3957749,30,以岭,以岭津力达颗粒,石家庄以岭药业股份有限公司,津力达颗粒,9g*9袋,国药准字Z20050845,其他
https://item.jd.com/100034684334.html,1.00035E+11,9.5,立效,立效冠心生脉丸,山西华康药业股份有限公司,冠心生脉丸,4g*10袋,国药准字Z20043735,丸剂
https://item.jd.com/100025433072.html,1.00025E+11,10,邯星,邯星盐酸利多卡因胶浆(Ⅰ),邯郸康业制药有限公司,盐酸利多卡因胶浆(Ⅰ),10g：0.2g,国药准字H13021217,口服液剂
https://item.jd.com/100023108478.html,1.00023E+11,6.5,亚尼安,亚尼安苯磺酸氨氯地平片,重庆药友制药有限责任公司,苯磺酸氨氯地平片,5mg*7片/板*4板,国药准字H20183234,片剂
https://item.jd.com/3055222.html,3055222,20.9,广药白云山,广药白云山虚汗停颗粒 10g*6袋,广州白云山奇星药业有限公司委托广东宝丹制药有限公司、广州白云山医药集团股份有限公司白云山制药总厂生产,虚汗停颗粒,10g*6袋,国药准字Z44020783,颗粒剂
https://item.jd.com/100001062476.html,1.00001E+11,70.2,立方,立方克痤隐酮凝胶,合肥立方制药股份有限公司,克痤隐酮凝胶,15g*1支,国药准字Z20153071,凝胶剂
https://item.jd.com/3195928.html,3195928,48,立方,立方克痤隐酮凝胶,合肥立方制药股份有限公司,克痤隐酮凝胶,6g,国药准字Z20153071,凝胶剂
https://item.jd.com/100014376484.html,1.00014E+11,13.8,援生力维,援生力维马来酸曲美布汀片,信合援生制药股份有限公司,马来酸曲美布汀片,0.1g*20片,国药准字H20000388,片剂
https://item.jd.com/100051435979.html,1.00051E+11,36,吉诺通（Gelomyrtol）,吉诺通标准桃金娘油肠溶胶囊（儿童装）,德国保时佳大药厂,标准桃金娘油肠溶胶囊（儿童装）,0.240g*10粒,Z20100007,胶囊剂
https://item.jd.com/100025772449.html,1.00026E+11,175,康莱特,康莱特康莱特软胶囊,浙江康莱特药业有限公司,康莱特软胶囊,0.45g*72粒,国药准字Z20040138,胶囊剂
https://item.jd.com/3150320.html,3150320,11.9,一正,一正消炎镇痛膏,吉林一正药业集团有限公司,消炎镇痛膏,7cm*10cm*6贴,国药准字Z22020086,橡胶膏剂
https://item.jd.com/100033769661.html,1.00034E+11,118,欧沁,欧沁玻璃酸钠滴眼液,北京汇恩兰德制药有限公司,玻璃酸钠滴眼液,0.3％（0.8ml：2.4㎎）*5支/袋*6袋/盒,国药准字H20193204,滴眼剂
https://item.jd.com/100033769677.html,1.00034E+11,74,欧沁,欧沁玻璃酸钠滴眼液,北京汇恩兰德制药有限公司,玻璃酸钠滴眼液,0.3％（0.8ml：2.4㎎）*5支/袋*3袋/盒,国药准字H20193204,滴眼剂
https://item.jd.com/4043969.html,4043969,7.5,亚宝,亚宝茴拉西坦片,亚宝药业集团股份有限公司,茴拉西坦片,50mg*60片,国药准字H20000548,片剂
https://item.jd.com/100004402133.html,1.00004E+11,29.6,鹿迪,鹿迪桔贝合剂,江西诚志永丰药业有限责任公司,桔贝合剂,10ml*6支,国药准字Z36021638,合剂
https://item.jd.com/100015391549.html,1.00015E+11,34.9,可元,可元羟苯磺酸钙胶囊,上海朝晖药业有限公司,羟苯磺酸钙胶囊,0.5g*4*10粒/板,国药准字H20030088,胶囊剂
https://item.jd.com/100010320047.html,1.0001E+11,19,青春康源,青春康源虎力散片,江西青春康源制药有限公司,虎力散片,0.38g*12片,国药准字Z20090272,片剂
https://item.jd.com/100013676494.html,1.00014E+11,16,固邦（GUBON）,固邦固邦 GUBON 阿仑膦酸钠片,石药集团欧意药业有限公司,阿仑膦酸钠片,70㎎*1片,国药准字H20061303,片剂
https://item.jd.com/100008144923.html,1.00008E+11,21,昆中药,昆中药柏子养心丸,昆明中药厂有限公司,柏子养心丸,6g*20袋,国药准字Z53021300,丸剂
https://item.jd.com/100037695472.html,1.00038E+11,56,恩威,恩威益气养血口服液,吉林省银诺克药业有限公司,益气养血口服液,10ml*24支,国药准字Z20063861,其他
https://item.jd.com/5657503.html,5657503,7.5,远达,远达清淋颗粒,哈尔滨中药六厂有限公司,清淋颗粒,10g*6袋,国药准字Z23020238,其他
https://item.jd.com/100012795247.html,1.00013E+11,29,欣通平,欣通平替米沙坦氢氯噻嗪片,常州制药厂有限公司,替米沙坦氢氯噻嗪片,40mg：12.5mg*14片,国药准字H20120083,片剂
https://item.jd.com/2869623.html,2869623,19.9,白云山,白云山夏桑菊颗粒(无糖)3g*10袋,广州白云山星群(药业)股份有限公司,夏桑菊颗粒,3g*10袋,国药准字Z20027429,颗粒剂
https://item.jd.com/100015508957.html,1.00016E+11,37,便塞停,便塞停比沙可啶肠溶片,药大制药有限公司,比沙可啶肠溶片,5mg*16片,国药准字H10880043,片剂
https://item.jd.com/3028918.html,3028918,79,京果,京果0.2g*120丸,深圳京果制药有限公司,海狗丸,0.2g*120丸,国药准字Z20093699,丸剂
https://item.jd.com/100025490005.html,1.00025E+11,138,京果,京果海狗丸,深圳京果制药有限公司,海狗丸,0.2g*200粒,国药准字Z20093699,丸剂
https://item.jd.com/100020972144.html,1.00021E+11,7,悦彤（yuetong）,悦彤小儿咽扁颗粒,黑龙江龙桂制药有限公司,小儿咽扁颗粒,4g*12袋,国药准字Z23021992,颗粒剂
https://item.jd.com/100015083058.html,1.00015E+11,28.5,同仁堂（TRT）,同仁堂参苏丸,北京同仁堂天然药物(唐山)有限公同,参苏丸,6克*6袋,国药准字Z13020646,丸剂
https://item.jd.com/3780515.html,3780515,10,黄栀花,黄栀花  五海瘿瘤丸/每丸重9g*10丸,吉林黄栀花药业有限公司,五海瘿瘤丸,9g*10丸,国药准字Z22026192,丸剂
https://item.jd.com/3975226.html,3975226,9.1,吉民,吉民麝香追风膏,广东湛江吉民药业股份有限公司,麝香追风膏,7cm*10cm*4片*2袋,国药准字Z44020391,贴膏剂
https://item.jd.com/100000057762.html,1E+11,69.9,吉民,吉民神农镇痛膏,广东湛江吉民药业股份有限公司,神农镇痛膏,10cm*14cm*2片*4袋,国药准字Z44020387,贴膏剂
https://item.jd.com/100000208945.html,1E+11,49,吉民,吉民神农镇痛膏 7cm*10cm*8片/盒,广东湛江吉民药业股份有限公司,神农镇痛膏,7cm*10cm*8片/盒,国药准字Z44020387,贴膏剂
https://item.jd.com/100014331932.html,1.00014E+11,9.8,信谊,信谊氯氮平片,上海上药信谊药厂有限公司,氯氮平片,25mg*100片,国药准字H31021152,片剂
https://item.jd.com/100015980772.html,1.00016E+11,10.7,奇力,奇力乳疾灵胶囊,四川奇力制药有限公司,乳疾灵胶囊,0.55g*12粒/板*2板,国药准字Z20050454,胶囊剂
https://item.jd.com/100035489693.html,1.00035E+11,85.7,雷诺考特,雷诺考特布地奈德鼻喷雾剂,McNeil AB,布地奈德鼻喷雾剂,64ug*120喷,H20171311,喷雾剂
https://item.jd.com/4057012.html,4057012,119,达克普隆,达克普隆达克普隆 兰索拉唑肠溶胶囊  30mg*7片*2板,天津武田药品有限公司,兰索拉唑肠溶胶囊,30mg*7粒*2板,国药准字H10980035,胶囊剂
https://item.jd.com/100045421627.html,1.00045E+11,41,益盛,益盛振源胶囊,吉林省集安益盛药业股份有限公司,振源胶囊,0.25g*8粒*4板,国药准字Z22026091,胶囊剂
https://item.jd.com/4000987.html,4000987,31,益盛,益盛振源胶囊,吉林省集安益盛药业股份有限公司,振源胶囊,0.25g*8粒*3板,国药准字Z22026091,胶囊剂
https://item.jd.com/100034250236.html,1.00034E+11,28,葫芦爸,葫芦爸克咳片,海南葫芦娃药业集团股份有限公司,克咳片,0.46g*24片,国药准字Z20050174,片剂
https://item.jd.com/100012293034.html,1.00012E+11,3850,维加特,维加特乙磺酸尼达尼布软胶囊,Catalent Germany Eberbach GmbH / 包装厂：Boehringer Ingelheim Pharma GmbH & Co.KG,乙磺酸尼达尼布软胶囊,150mg*30粒,HJ20170355,胶囊剂
https://item.jd.com/100011776511.html,1.00012E+11,23,丁康,丁康盐酸氟西汀分散片,山东力诺制药有限公司,盐酸氟西汀分散片,20mg*24片,国药准字H20123161,片剂
https://item.jd.com/100008939375.html,1.00009E+11,16.3,川石,川石鱼石脂软膏,河南大新药业有限公司,鱼石脂软膏,10%*20g,国药准字H20083266,软膏剂
https://item.jd.com/100026870678.html,1.00027E+11,4.8,葵花,葵花苯磺酸氨氯地平片,北京红林制药有限公司,苯磺酸氨氯地平片,5mg*14片,国药准字H20093746,片剂
https://item.jd.com/100035431994.html,1.00035E+11,41,羚锐,羚锐参芪降糖胶囊,河南羚锐制药股份有限公司,参芪降糖胶囊,0.35g*60粒,国药准字Z10970002,胶囊剂
https://item.jd.com/3780541.html,3780541,44,瑞波特,瑞波特瑞波特 雷贝拉唑钠肠溶片/10MG*7T*2板,江苏豪森药业集团有限公司,雷贝拉唑钠肠溶片,10mg*7片*2板,国药准字H20020330,片剂
https://item.jd.com/4257228.html,4257228,21,瑞波特,瑞波特瑞波特 雷贝拉唑钠肠溶片/10MG*7T*1板,江苏豪森药业集团有限公司,雷贝拉唑钠肠溶片,10mg*7片,国药准字H20020330,片剂
https://item.jd.com/100022959282.html,1.00023E+11,41,瑞波特,瑞波特雷贝拉唑钠肠溶片,江苏豪森药业集团有限公司,雷贝拉唑钠肠溶片,20mg*7片,国药准字H20052136,片剂
https://item.jd.com/100020657922.html,1.00021E+11,7,普康,普康宁心宝胶囊,上海普康药业有限公司,宁心宝胶囊,0.25g*50粒,国药准字Z31020487,胶囊剂
https://item.jd.com/100012583874.html,1.00013E+11,25.2,九芝堂,九芝堂杞菊地黄丸,九芝堂股份有限公司,杞菊地黄丸,360丸,国药准字Z43020149,丸剂
https://item.jd.com/100013600442.html,1.00014E+11,15,九芝堂,九芝堂杞菊地黄丸,九芝堂股份有限公司,杞菊地黄丸,200丸,国药准字Z43020149,丸剂
https://item.jd.com/4880322.html,4880322,27,元和,元和骨增消片,吉林省正和药业集团有限公司,骨增消片,0.31g*12片*6板,国药准字Z20026300,片剂
https://item.jd.com/5483464.html,5483464,23,天施康,天施康复方夏天无片,江西康恩贝天施康药业有限公司,复方夏天无片,0.32g*42片*1瓶/盒,国药准字Z20003105,片剂
https://item.jd.com/5978460.html,5978460,4.8,彼迪,彼迪盐酸酚苄明片,广东彼迪药业有限公司,盐酸酚苄明片,10mg*24片/盒,国药准字H44021427,片剂
https://item.jd.com/4959776.html,4959776,14,同仁堂（TRT）,同仁堂清热化毒丸,北京同仁堂股份有限公司同仁堂制药厂,清热化毒丸,3克*10丸,国药准字Z11020175,丸剂
https://item.jd.com/100013579338.html,1.00014E+11,22.9,太极,太极石淋通颗粒,太极集团重庆桐君阁药厂有限公司,石淋通颗粒,15g*20袋,国药准字Z20054416,其他
https://item.jd.com/100033112739.html,1.00033E+11,83,惯爱（GUANAI）,惯爱盐酸达泊西汀片,江苏联环药业股份有限公司,盐酸达泊西汀片,30mg*6片*2板,国药准字H20213945,片剂
https://item.jd.com/100043820217.html,1.00044E+11,59,惯爱（GUANAI）,惯爱盐酸达泊西汀片 ,江苏联环药业股份有限公司,盐酸达泊西汀片,30mg*7片,国药准字H20213945,片剂
https://item.jd.com/100043820231.html,1.00044E+11,44,惯爱（GUANAI）,惯爱盐酸达泊西汀片,江苏联环药业股份有限公司,盐酸达泊西汀片,30mg*5片,国药准字H20213945,片剂
https://item.jd.com/100025091823.html,1.00025E+11,59,惯爱（GUANAI）,惯爱盐酸达泊西汀片 ,四川科伦药业股份有限公司,盐酸达泊西汀片,30mg*7片*1板,国药准字H20203189,片剂
https://item.jd.com/4415229.html,4415229,26,万生力乐,万生力乐盐酸帕罗西汀片 20mg*20片,北京福元医药股份有限公司,盐酸帕罗西汀片,20mg*20片/盒,国药准字H20133084,片剂
https://item.jd.com/4586883.html,4586883,12.9,阿瑞斯,阿瑞斯盐酸多奈哌齐片,陕西方舟制药有限公司,盐酸多奈哌齐片,5mg*7片,国药准字H20030583,片剂
https://item.jd.com/100022047971.html,1.00022E+11,87,中一,中一乌蛇止痒丸,广州白云山中一药业有限公司,乌蛇止痒丸,2.5g*6袋,国药准字Z44020044,丸剂
https://item.jd.com/3195912.html,3195912,10.6,金日,金日10g,金日制药（中国）有限公司,盐酸克林霉素凝胶,10克：0.1克（以克林霉素计）,国药准字H20040314,凝胶剂
https://item.jd.com/100007060885.html,1.00007E+11,31.5,千红怡美,千红怡美复方消化酶胶囊（II）,常州千红生化制药股份有限公司,复方消化酶胶囊(II),10粒*2板,国药准字H20051951,胶囊剂
https://item.jd.com/100020689514.html,1.00021E+11,160,同仁堂（TRT）,同仁堂同仁堂 参苓白术颗粒 6g*10袋,北京同仁堂制药有限公司,参苓白术颗粒,6g*10袋*6盒,国药准字Z11020564,颗粒剂
https://item.jd.com/8052294.html,8052294,32,同仁堂（TRT）,同仁堂参苓白术颗粒 6g*10袋 健脾 益气 北京同仁堂,北京同仁堂制药有限公司,参苓白术颗粒,6g*10袋,国药准字Z11020564,颗粒剂
https://item.jd.com/100008392268.html,1.00008E+11,24,葡立,葡立盐酸氨基葡萄糖胶囊,北京葡立药业有限公司,盐酸氨基葡萄糖胶囊,0.24g*42粒,国药准字H20173212,胶囊剂
https://item.jd.com/100006359461.html,1.00006E+11,65,葡立,葡立盐酸氨基葡萄糖胶囊,北京葡立药业有限公司,盐酸氨基葡萄糖胶囊,0.24g*90粒,国药准字H20173212,胶囊剂
https://item.jd.com/100017051775.html,1.00017E+11,116,葡立,葡立盐酸氨基葡萄糖胶囊,北京葡立药业有限公司,盐酸氨基葡萄糖胶囊,0.24g*90粒*2盒装,国药准字H20173212,胶囊剂
https://item.jd.com/100030722066.html,1.00031E+11,172,葡立,葡立盐酸氨基葡萄糖胶囊,北京葡立药业有限公司,盐酸氨基葡萄糖胶囊,0.24g*90粒*3盒装,国药准字H20173212,胶囊剂
https://item.jd.com/100038125466.html,1.00038E+11,339,葡立,葡立盐酸氨基葡萄糖胶囊,北京葡立药业有限公司,盐酸氨基葡萄糖胶囊,0.24g*90粒*6盒装,国药准字H20173212,胶囊剂
https://item.jd.com/100019482530.html,1.00019E+11,45.9,美迪生,美迪生还少胶囊,重庆三峡云海药业股份有限公司,还少胶囊,0.42g*50粒,国药准字Z50020249,胶囊剂
https://item.jd.com/100014412273.html,1.00014E+11,52,益美佳,益美佳奥利司他胶囊,山东新时代药业有限公司,奥利司他胶囊,60mg*21粒,国药准字H20143118,胶囊剂
https://item.jd.com/100026705972.html,1.00027E+11,9.9,益美佳,益美佳奥利司他胶囊,山东新时代药业有限公司,奥利司他胶囊,60mg*7粒,国药准字H20143118,胶囊剂
https://item.jd.com/100050849907.html,1.00051E+11,38,扬子江,扬子江柴芩清宁胶囊,扬子江药业集团江苏龙凤堂中药有限公司,柴芩清宁胶囊,0.3g*12粒*2板,国药准字Z20133030,胶囊剂
https://item.jd.com/5407451.html,5407451,27,信谊,信谊熊去氧胆酸片,上海上药信谊药厂有限公司,熊去氧胆酸片,50mg*30片,国药准字H31021875,片剂
https://item.jd.com/100036300827.html,1.00036E+11,3.5,迅康,迅康痔速宁片,吉林佳泰制药有限公司,痔速宁片,12片/板*2板/盒,国药准字Z22021724,片剂
https://item.jd.com/5935125.html,5935125,16.8,朗致,朗致桂枝茯苓丸(浓缩水丸),朗致集团万荣药业有限公司,桂枝茯苓丸,6丸*20袋,国药准字Z20027563,丸剂
https://item.jd.com/5462003.html,5462003,16.8,奇比特,奇比特盐酸丁螺环酮片,北大医药股份有限公司,盐酸丁螺环酮片,5mg*10片*4板,国药准字H19990302,片剂
https://item.jd.com/100013561718.html,1.00014E+11,32,百赛诺,百赛诺双环醇片,北京协和药厂,双环醇片,25mg*9片,国药准字H20040467,片剂
https://item.jd.com/100030606332.html,1.00031E+11,32.9,东秦牌,东秦牌香菊片,陕西香菊药业集团有限公司,香菊片,0.3g*60片,国药准字Z10880024,片剂
https://item.jd.com/100035464114.html,1.00035E+11,11.7,迪沙,迪沙盐酸伊托必利分散片,迪沙药业集团有限公司,盐酸伊托必利分散片,50mg*12片*1板/盒,国药准字H20031270,片剂
https://item.jd.com/100010719465.html,1.00011E+11,34,雷氏,雷氏猴头菌片,上海雷允上药业有限公司,猴头菌片,0.26克*160片,国药准字Z20003332,片剂
https://item.jd.com/100014077728.html,1.00014E+11,24,星瑞克,星瑞克星瑞克 曲安奈德鼻喷雾剂,南京星银药业集团有限公司,曲安奈德鼻喷雾剂,9ml,国药准字H20020360,滴鼻剂
https://item.jd.com/4321242.html,4321242,45.9,美迪生,美迪生还少胶囊 50粒,重庆三峡云海药业股份有限公司,还少胶囊,0.42g*50粒,国药准字Z50020249,胶囊剂
https://item.jd.com/100035249346.html,1.00035E+11,185,美迪生,美迪生还少胶囊,重庆三峡云海药业股份有限公司,还少胶囊,0.42g*50粒*5盒,国药准字Z50020249,胶囊剂
https://item.jd.com/100035249344.html,1.00035E+11,328.8,美迪生,美迪生还少胶囊,重庆三峡云海药业股份有限公司,还少胶囊,0.42g*50粒*10盒,国药准字Z50020249,胶囊剂
https://item.jd.com/100043124095.html,1.00043E+11,22,龙牡,龙牡羌月乳膏,健民集团叶开泰国药（随州）有限公司,羌月乳膏,10克,国药准字Z20044389,乳膏剂
